epoch;DSSIM;PSNR;loss;val_DSSIM;val_PSNR;val_loss
0;0.06797607988119125;29.05605697631836;0.0019742881413549185;0.024413883686065674;27.997291564941406;0.0016719207633286715
1;0.03169040009379387;31.574342727661133;0.0008366677793674171;0.1040131077170372;31.10635757446289;0.000812323996797204
2;0.027832936495542526;32.2411003112793;0.0007291431538760662;0.15429066121578217;25.793106079101562;0.002878168597817421
3;0.026158811524510384;32.6109733581543;0.0006784265860915184;0.016968224197626114;33.930442810058594;0.0004373302508611232
4;0.024935707449913025;32.89137268066406;0.0006431607180275023;0.1253211945295334;27.304088592529297;0.002076900564134121
5;0.023970412090420723;33.12369918823242;0.0006110071553848684;0.015858352184295654;31.892763137817383;0.0006807568133808672
6;0.023283522576093674;33.29367446899414;0.0005894320202060044;0.011447579599916935;34.10011291503906;0.00042268517427146435
7;0.022637542337179184;33.454620361328125;0.0005700929323211312;0.024420088157057762;31.522050857543945;0.0007461481145583093
8;0.022188125178217888;33.55887985229492;0.0005606224294751883;0.01185348816215992;32.45782470703125;0.0006013147649355233
9;0.022028684616088867;33.63762283325195;0.0005526618333533406;0.13174352049827576;24.385927200317383;0.0043107978999614716
10;0.021591728553175926;33.75762176513672;0.0005388689460232854;0.015375220216810703;30.68550682067871;0.0009335909271612763
11;0.02049642987549305;34.22388458251953;0.00048435962526127696;0.009489534422755241;34.90065383911133;0.00035402076900936663
12;0.02030068263411522;34.28025436401367;0.00048074766527861357;0.012817191891372204;33.43284225463867;0.000488230463815853
13;0.020290542393922806;34.325557708740234;0.0004753435787279159;0.008947464637458324;34.5904426574707;0.0003798075777012855
14;0.020147789269685745;34.343116760253906;0.0004743616736959666;0.0771355852484703;31.26848602294922;0.0007723803864791989
15;0.02003374882042408;34.38938903808594;0.0004703626036643982;0.009613451547920704;35.48020935058594;0.00030956330010667443
16;0.019910404458642006;34.4271354675293;0.0004664204898290336;0.01059251930564642;33.4156494140625;0.0004959028447046876
17;0.01978452131152153;34.459938049316406;0.00046430985094048083;0.016305577009916306;33.386680603027344;0.0004958451609127223
18;0.01977735571563244;34.478431701660156;0.00046386386384256184;0.010059843771159649;33.594642639160156;0.0004887584946118295
19;0.01980629190802574;34.46745300292969;0.0004653832584153861;0.011280698701739311;35.321224212646484;0.00032571254996582866
20;0.01961989887058735;34.58708572387695;0.0004537358763627708;0.010858236812055111;34.84959411621094;0.0003577794705051929
21;0.019559577107429504;34.61750793457031;0.00045205774949863553;0.012642694637179375;35.07211685180664;0.00034024359774775803
22;0.019579321146011353;34.62104034423828;0.00045061256969347596;0.015327596105635166;35.482505798339844;0.00031069916440173984
23;0.01958524063229561;34.61562728881836;0.000447682075900957;0.010753167793154716;35.19040298461914;0.000334663171088323
24;0.019590284675359726;34.64022445678711;0.0004480377829167992;0.011259072460234165;35.28060531616211;0.0003269625885877758
25;0.019556481391191483;34.64809799194336;0.0004466028476599604;0.01629447750747204;35.05360412597656;0.0003439053543843329
26;0.019457725808024406;34.67158126831055;0.0004421218764036894;0.010931150056421757;35.49191665649414;0.00031174186733551323
27;0.019639909267425537;34.6025276184082;0.0004518032365012914;0.016515834257006645;35.31339645385742;0.0003236987686250359
28;0.01950426585972309;34.67390823364258;0.00044446252286434174;0.012404412031173706;35.268524169921875;0.00032810241100378335
29;0.019460046663880348;34.66408157348633;0.0004472751170396805;0.012358840554952621;35.321170806884766;0.00032358747557736933
30;0.019524365663528442;34.64200973510742;0.0004459563351701945;0.0128916772082448;35.3635139465332;0.00032068914151750505
